PIDB_ID,State,County,FIPS,PointTypeGeneral,PointType,Trinomial,DINAA_URI,RawMaterialGeneral,RawMaterialSimple,MaxLength,MLIncomplete,MaxWidth,MWIncomplete,HeightMaxWidth,BasalWidth,BWIncomplete,DepthBasalConcavity,DBCIncomplete,MaxThickness,MTIncomplete,Reworked,ReferenceID,Title,YearPublished,PublishedSource,SurveyNumber,STATE_FIPS,CNTY_FIPS,Lat_CountyCentroid,Long_CountyCentroid,Latitude,Longitude
3915,South Carolina,Orangeburg,45075,Clovis,Clovis,,,Coastal Plain chert,Coastal Plain chert,55,FALSE,25.9,FALSE,,24.7,FALSE,2,FALSE,7.4,FALSE,probable impact fracture; repaired,2,"Charles, Tommy, and James L. Michie
1992    South Carolina Paleo Point Database. In: PaleoIndian and Early Archaic Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-3",1992,"PaleoIndian and Early Archaic 
Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-389. Council of South Carolina Professional Archaeologists",88,45,075,33.43900551,-80.80025999,33.43900551,-80.80025999
3916,South Carolina,Orangeburg,45075,Suwannee_Simpson,Suwannee,38OR82,http://opencontext.org/subjects/E94F7B6F-39DD-415A-AA17-39C0D557B5DA,Coastal Plain chert,Coastal Plain chert,72,FALSE,27,FALSE,,26,FALSE,2,FALSE,9,FALSE,,2,"Charles, Tommy, and James L. Michie
1992    South Carolina Paleo Point Database. In: PaleoIndian and Early Archaic Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-3",1992,"PaleoIndian and Early Archaic 
Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-389. Council of South Carolina Professional Archaeologists",89,45,075,33.43900551,-80.80025999,33.43900551,-80.80025999
3917,South Carolina,Orangeburg,45075,Clovis,Clovis (possible),38OR82,http://opencontext.org/subjects/E94F7B6F-39DD-415A-AA17-39C0D557B5DA,"Tuff, unidentified",Metavolcanic,55,FALSE,23,FALSE,,23,FALSE,3,FALSE,6,FALSE,resharpened,2,"Charles, Tommy, and James L. Michie
1992    South Carolina Paleo Point Database. In: PaleoIndian and Early Archaic Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-3",1992,"PaleoIndian and Early Archaic 
Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-389. Council of South Carolina Professional Archaeologists",90,45,075,33.43900551,-80.80025999,33.43900551,-80.80025999
3918,South Carolina,Orangeburg,45075,Suwannee_Simpson,Suwannee,,,Coastal Plain chert,Coastal Plain chert,59,FALSE,23,FALSE,,20,FALSE,1,FALSE,6,FALSE,,2,"Charles, Tommy, and James L. Michie
1992    South Carolina Paleo Point Database. In: PaleoIndian and Early Archaic Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-3",1992,"PaleoIndian and Early Archaic 
Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-389. Council of South Carolina Professional Archaeologists",91,45,075,33.43900551,-80.80025999,33.43900551,-80.80025999
3919,South Carolina,Orangeburg,45075,Suwannee_Simpson,Suwannee (possible),38OR83,http://opencontext.org/subjects/7709CFB6-F6E8-4F43-4CD5-613D974F5847,Coastal Plain chert,Coastal Plain chert,24,TRUE,34,TRUE,,32,FALSE,7,FALSE,7,FALSE,,2,"Charles, Tommy, and James L. Michie
1992    South Carolina Paleo Point Database. In: PaleoIndian and Early Archaic Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-3",1992,"PaleoIndian and Early Archaic 
Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-389. Council of South Carolina Professional Archaeologists",92,45,075,33.43900551,-80.80025999,33.43900551,-80.80025999
3920,South Carolina,Orangeburg,45075,Clovis,Clovis,,,"Metavolcanic, Rhyolite",Metavolcanic,53,FALSE,24.5,FALSE,,24.5,FALSE,2,FALSE,7.5,FALSE,no firm evidence; tip kind of thick,2,"Charles, Tommy, and James L. Michie
1992    South Carolina Paleo Point Database. In: PaleoIndian and Early Archaic Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-3",1992,"PaleoIndian and Early Archaic 
Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-389. Council of South Carolina Professional Archaeologists",93,45,075,33.43900551,-80.80025999,33.43900551,-80.80025999
3921,South Carolina,Orangeburg,45075,Clovis,Suwannee/Clovis,,,Coastal Plain chert,Coastal Plain chert,52,FALSE,25,FALSE,,22,FALSE,2,FALSE,8,FALSE,no,2,"Charles, Tommy, and James L. Michie
1992    South Carolina Paleo Point Database. In: PaleoIndian and Early Archaic Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-3",1992,"PaleoIndian and Early Archaic 
Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-389. Council of South Carolina Professional Archaeologists",94,45,075,33.43900551,-80.80025999,33.43900551,-80.80025999
3922,South Carolina,Orangeburg,45075,Clovis,Clovis/Redstone,,,Coastal Plain chert,Coastal Plain chert,36,TRUE,27,TRUE,,26,FALSE,5,FALSE,7,FALSE,,2,"Charles, Tommy, and James L. Michie
1992    South Carolina Paleo Point Database. In: PaleoIndian and Early Archaic Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-3",1992,"PaleoIndian and Early Archaic 
Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-389. Council of South Carolina Professional Archaeologists",95,45,075,33.43900551,-80.80025999,33.43900551,-80.80025999
3923,South Carolina,Richland,45079,Clovis,Clovis,,,Quartz,Quartz,23,TRUE,23,TRUE,,23,FALSE,2,FALSE,6,FALSE,,2,"Charles, Tommy, and James L. Michie
1992    South Carolina Paleo Point Database. In: PaleoIndian and Early Archaic Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-3",1992,"PaleoIndian and Early Archaic 
Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-389. Council of South Carolina Professional Archaeologists",96,45,079,34.02176251,-80.90302895,34.02176251,-80.90302895
3924,South Carolina,Richland,45079,,undetermined,,,Coastal Plain chert,Coastal Plain chert,32,FALSE,22,FALSE,,22,FALSE,3,FALSE,6,FALSE,resharpened,2,"Charles, Tommy, and James L. Michie
1992    South Carolina Paleo Point Database. In: PaleoIndian and Early Archaic Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-3",1992,"PaleoIndian and Early Archaic 
Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-389. Council of South Carolina Professional Archaeologists",97,45,079,34.02176251,-80.90302895,34.02176251,-80.90302895
3925,South Carolina,Lexington,45063,Suwannee_Simpson,Suwannee,38LX1,http://opencontext.org/subjects/E0645FE3-43EC-4E2E-6DEB-AA1CF3FB8E31,"Metavolcanic, unidentifed",Metavolcanic,48,FALSE,25,FALSE,,25,FALSE,5,FALSE,5,FALSE,,2,"Charles, Tommy, and James L. Michie
1992    South Carolina Paleo Point Database. In: PaleoIndian and Early Archaic Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-3",1992,"PaleoIndian and Early Archaic 
Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-389. Council of South Carolina Professional Archaeologists",98,45,063,33.9022994,-81.27225533,33.9022994,-81.27225533
3926,South Carolina,Saluda,45081,Suwannee_Simpson,Suwannee,,,Coastal Plain chert,Coastal Plain chert,35,TRUE,38,TRUE,,30,FALSE,5,FALSE,7,FALSE,,2,"Charles, Tommy, and James L. Michie
1992    South Carolina Paleo Point Database. In: PaleoIndian and Early Archaic Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-3",1992,"PaleoIndian and Early Archaic 
Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-389. Council of South Carolina Professional Archaeologists",99,45,081,34.00610653,-81.72689887,34.00610653,-81.72689887
3927,South Carolina,Spartanburg,45083,Suwannee_Simpson,undetermined (prob. Suwannee),,,Quartz,Quartz,47,TRUE,29,FALSE,,25,FALSE,,FALSE,10,FALSE,,2,"Charles, Tommy, and James L. Michie
1992    South Carolina Paleo Point Database. In: PaleoIndian and Early Archaic Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-3",1992,"PaleoIndian and Early Archaic 
Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-389. Council of South Carolina Professional Archaeologists",100,45,083,34.93124101,-81.99067715,34.93124101,-81.99067715
3928,South Carolina,Sumter,45085,,undetermined,38SU37,http://opencontext.org/subjects/92CB31B9-976F-4259-1A3F-86CEF8BBFEFE,"Metavolcanic, unidentifed",Metavolcanic,42,FALSE,19,FALSE,,19,FALSE,5,FALSE,11,FALSE,no,2,"Charles, Tommy, and James L. Michie
1992    South Carolina Paleo Point Database. In: PaleoIndian and Early Archaic Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-3",1992,"PaleoIndian and Early Archaic 
Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-389. Council of South Carolina Professional Archaeologists",101,45,085,33.9161979,-80.38229604,33.9161979,-80.38229604
3929,South Carolina,Sumter,45085,Clovis,Clovis,38SU37,http://opencontext.org/subjects/92CB31B9-976F-4259-1A3F-86CEF8BBFEFE,Coastal Plain chert,Coastal Plain chert,11,TRUE,24,TRUE,,24,FALSE,1,FALSE,5,FALSE,,2,"Charles, Tommy, and James L. Michie
1992    South Carolina Paleo Point Database. In: PaleoIndian and Early Archaic Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-3",1992,"PaleoIndian and Early Archaic 
Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-389. Council of South Carolina Professional Archaeologists",102,45,085,33.9161979,-80.38229604,33.9161979,-80.38229604
3930,South Carolina,Sumter,45085,Clovis,Clovis,,,"Metavolcanic, Rhyolite",Metavolcanic,61,FALSE,26,FALSE,,22,FALSE,2,FALSE,7,FALSE,,2,"Charles, Tommy, and James L. Michie
1992    South Carolina Paleo Point Database. In: PaleoIndian and Early Archaic Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-3",1992,"PaleoIndian and Early Archaic 
Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-389. Council of South Carolina Professional Archaeologists",103,45,085,33.9161979,-80.38229604,33.9161979,-80.38229604
3931,South Carolina,Union,45087,,undetermined,,,Quartz,Quartz,38,FALSE,20,FALSE,,20,FALSE,3,FALSE,6,FALSE,resharpened,2,"Charles, Tommy, and James L. Michie
1992    South Carolina Paleo Point Database. In: PaleoIndian and Early Archaic Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-3",1992,"PaleoIndian and Early Archaic 
Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-389. Council of South Carolina Professional Archaeologists",104,45,087,34.6892818,-81.61945451,34.6892818,-81.61945451
3932,South Carolina,York,45091,Suwannee_Simpson,Suwannee (possible),,,"Metavolcanic, unidentifed",Metavolcanic,46,FALSE,6,FALSE,,24,FALSE,6,FALSE,6,FALSE,resharpened,2,"Charles, Tommy, and James L. Michie
1992    South Carolina Paleo Point Database. In: PaleoIndian and Early Archaic Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-3",1992,"PaleoIndian and Early Archaic 
Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-389. Council of South Carolina Professional Archaeologists",105,45,091,34.97475695,-81.18442376,34.97475695,-81.18442376
3933,South Carolina,York,45091,Suwannee_Simpson,Suwannee (possible),,,Quartz,Quartz,42,FALSE,22,FALSE,,19,FALSE,3,FALSE,9,FALSE,no,2,"Charles, Tommy, and James L. Michie
1992    South Carolina Paleo Point Database. In: PaleoIndian and Early Archaic Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-3",1992,"PaleoIndian and Early Archaic 
Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-389. Council of South Carolina Professional Archaeologists",106,45,091,34.97475695,-81.18442376,34.97475695,-81.18442376
3934,South Carolina,York,45091,Clovis,Clovis,,,"Tuff, unidentified",Metavolcanic,36,FALSE,18,FALSE,,18,FALSE,2,FALSE,5,FALSE,resharpened,2,"Charles, Tommy, and James L. Michie
1992    South Carolina Paleo Point Database. In: PaleoIndian and Early Archaic Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-3",1992,"PaleoIndian and Early Archaic 
Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-389. Council of South Carolina Professional Archaeologists",107,45,091,34.97475695,-81.18442376,34.97475695,-81.18442376
3935,South Carolina,Colleton,45029,,preform (possible),,,Coastal Plain chert,Coastal Plain chert,29,TRUE,35,TRUE,,35,FALSE,4,FALSE,10,FALSE,,2,"Charles, Tommy, and James L. Michie
1992    South Carolina Paleo Point Database. In: PaleoIndian and Early Archaic Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-3",1992,"PaleoIndian and Early Archaic 
Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-389. Council of South Carolina Professional Archaeologists",108,45,029,32.86393081,-80.66690902,32.86393081,-80.66690902
3936,South Carolina,Charleston,45019,Redstone,Redstone,,,Coastal Plain chert,Coastal Plain chert,58.8,FALSE,27.8,FALSE,,25.4,FALSE,9,FALSE,7.4,FALSE,probably heavily reworked from the tip,2,"Charles, Tommy, and James L. Michie
1992    South Carolina Paleo Point Database. In: PaleoIndian and Early Archaic Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-3",1992,"PaleoIndian and Early Archaic 
Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-389. Council of South Carolina Professional Archaeologists",109,45,019,32.83174453,-79.96486837,32.83174453,-79.96486837
3937,South Carolina,Beaufort,45013,Suwannee_Simpson,Simpson (possible),,,"Metavolcanic, unidentifed",Metavolcanic,36,TRUE,26,FALSE,,30,FALSE,5,FALSE,5,FALSE,,2,"Charles, Tommy, and James L. Michie
1992    South Carolina Paleo Point Database. In: PaleoIndian and Early Archaic Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-3",1992,"PaleoIndian and Early Archaic 
Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-389. Council of South Carolina Professional Archaeologists",110,45,013,32.38595896,-80.73764906,32.38595896,-80.73764906
3938,South Carolina,York,45091,Clovis,Clovis (possible),,,Quartz,Quartz,43,FALSE,23,FALSE,,22,FALSE,1,FALSE,7,FALSE,,2,"Charles, Tommy, and James L. Michie
1992    South Carolina Paleo Point Database. In: PaleoIndian and Early Archaic Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-3",1992,"PaleoIndian and Early Archaic 
Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-389. Council of South Carolina Professional Archaeologists",111,45,091,34.97475695,-81.18442376,34.97475695,-81.18442376
3939,South Carolina,Dillon,45033,Clovis,Clovis,,,"Chert, unidentified",Other,53,FALSE,24,FALSE,,24,FALSE,3,FALSE,9,FALSE,resharpened,2,"Charles, Tommy, and James L. Michie
1992    South Carolina Paleo Point Database. In: PaleoIndian and Early Archaic Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-3",1992,"PaleoIndian and Early Archaic 
Research in the Lower Southeast: A South Carolina Perspective, edited by David G. Anderson, Chris Judge, and Kenneth E. Sassaman, pp. 381-389. Council of South Carolina Professional Archaeologists",112,45,033,34.39152091,-79.37893433,34.39152091,-79.37893433
